detail_id;order_id;customer_id;product_id;postal_code;sales;quantity;discount;profit
8142;CA-2016-100993;AZ-10750;OFF-LA-100032231;92037;14.73;3;0.00;7.22
8143;CA-2016-100993;AZ-10750;OFF-ST-100043401;92037;186.54;3;0.00;50.37
8144;CA-2016-100993;AZ-10750;FUR-TA-100010951;92037;557.73;4;0.20;6.97
8145;CA-2016-100993;AZ-10750;TEC-PH-100014481;92037;159.97;4;0.20;-31.99
8146;US-2014-112949;Co-12640;OFF-AP-100010051;73505;471.90;6;0.00;155.73
8147;US-2014-112949;Co-12640;OFF-AR-100034691;73505;3.52;2;0.00;1.69
8148;US-2017-146822;AG-10675;OFF-PA-100002491;24153;49.12;4;0.00;23.09
8149;US-2016-131058;EM-14140;OFF-LA-100016131;92704;20.16;7;0.00;9.88
8150;CA-2014-167997;CA-11965;OFF-BI-100017581;57701;10.68;2;0.00;5.02
8151;CA-2014-167997;CA-11965;FUR-BO-100044091;57701;141.96;2;0.00;39.75
8152;CA-2017-140151;RB-19360;OFF-ST-100015581;98115;32.48;2;0.00;4.87
8153;CA-2017-140151;RB-19360;OFF-PA-100029861;98115;20.04;3;0.00;9.62
8154;CA-2017-140151;RB-19360;TEC-CO-100047221;98115;13999.96;4;0.00;6719.98
8155;US-2017-143770;RD-19720;TEC-AC-100028421;6457;238.00;2;0.00;38.08
8156;US-2017-143770;RD-19720;OFF-PA-100011251;6457;61.96;2;0.00;27.88
8157;CA-2016-131296;MS-17830;FUR-TA-100026221;21215;239.37;2;0.30;-23.94
8158;CA-2016-103464;PG-18820;TEC-AC-100028421;92105;595.00;5;0.00;95.20
8159;CA-2017-136238;KB-16240;OFF-PA-100042851;79762;16.03;3;0.20;5.61
8160;CA-2016-120803;RB-19465;TEC-AC-100044691;6460;199.75;5;0.00;87.89
8161;CA-2016-134138;JD-15790;FUR-CH-100015451;7109;227.96;2;0.00;36.47
8162;CA-2015-120915;JJ-15445;OFF-AP-100025781;10035;293.52;6;0.00;76.32
8163;CA-2015-120915;JJ-15445;TEC-PH-100030121;10035;307.98;2;0.00;89.31
8164;CA-2015-168207;LT-17110;FUR-FU-100049091;92105;96.96;6;0.00;33.94
8165;CA-2015-168207;LT-17110;OFF-BI-100015241;92105;117.49;7;0.20;41.12
8166;CA-2015-168207;LT-17110;OFF-BI-100033551;92105;11.95;3;0.20;4.18
8167;CA-2015-168207;LT-17110;FUR-BO-100043571;92105;512.50;3;0.15;-30.15
8168;CA-2016-144148;AH-10690;FUR-TA-100027741;94122;863.13;7;0.20;-32.37
8169;CA-2017-107174;AB-10060;FUR-TA-100045751;98105;2036.86;7;0.00;366.63
8170;CA-2017-107174;AB-10060;FUR-CH-100033121;98105;449.57;2;0.20;-73.05
8171;CA-2017-107174;AB-10060;TEC-AC-100014651;98105;108.96;3;0.00;32.69
8172;CA-2016-146150;FM-14380;OFF-AR-100022401;39212;264.18;7;0.00;68.69
8173;CA-2014-114125;GH-14410;OFF-LA-100045591;90049;2.88;1;0.00;1.41
8174;CA-2014-114125;GH-14410;OFF-BI-100032911;90049;41.90;6;0.20;14.14
8175;CA-2014-114125;GH-14410;OFF-ST-100015051;90049;23.92;4;0.00;4.07
8176;CA-2016-114944;HE-14800;OFF-PA-100038921;60623;156.51;4;0.20;52.82
8177;CA-2016-135965;SZ-20035;OFF-ST-100023701;10035;128.34;6;0.00;37.22
8178;CA-2017-149699;CM-12115;TEC-AC-100004741;90008;474.95;5;0.00;142.49
8179;CA-2016-166429;TG-21310;TEC-CO-100020951;98198;999.98;2;0.00;449.99
8180;CA-2015-112767;DK-12985;FUR-TA-100034691;97477;277.50;4;0.50;-188.70
8181;CA-2015-119879;SS-20410;FUR-TA-100029581;19120;1252.70;8;0.40;-480.20
8182;CA-2015-119879;SS-20410;TEC-PH-100029231;19120;110.97;5;0.40;-24.04
8183;CA-2017-155642;BM-11575;FUR-FU-100049731;60653;22.61;3;0.60;-10.17
8184;CA-2017-155642;BM-11575;FUR-FU-100019181;60653;1.89;1;0.60;-0.99
8185;US-2017-101721;MY-17380;OFF-PA-100036411;60623;63.31;3;0.20;20.58
8186;CA-2015-136728;AG-10900;OFF-EN-100026211;60623;7.82;1;0.20;2.93
8187;CA-2015-136728;AG-10900;FUR-CH-100038171;60623;170.07;4;0.30;-12.15
8188;CA-2016-127194;BW-11110;OFF-PA-100006591;10024;62.82;9;0.00;29.53
8189;CA-2015-140375;SG-20470;OFF-PA-100018701;20852;19.44;3;0.00;9.33
8190;CA-2015-140375;SG-20470;OFF-BI-100003201;20852;7.38;1;0.00;3.62
8191;US-2017-155866;CC-12370;OFF-PA-100047351;10011;38.88;6;0.00;18.66
8192;US-2017-155866;CC-12370;FUR-FU-100040911;10011;187.76;4;0.00;76.98
8193;CA-2015-141327;LR-16915;OFF-BI-100005461;27707;6.05;7;0.70;-4.23
8194;CA-2015-141327;LR-16915;OFF-AP-100012931;27707;98.35;3;0.20;9.84
8195;CA-2015-141327;LR-16915;FUR-FU-100005761;27707;335.74;2;0.20;25.18
8196;CA-2015-136700;DB-13120;OFF-PA-100045191;93101;8.96;2;0.00;4.39
8197;CA-2017-102736;LP-17095;TEC-AC-100045681;37918;89.57;4;0.20;-1.12
8198;CA-2017-102736;LP-17095;OFF-AR-100018971;37918;71.96;5;0.20;7.20
8199;CA-2017-102736;LP-17095;OFF-PA-100018001;37918;15.55;3;0.20;5.44
8200;CA-2017-125269;AF-10870;OFF-BI-100016281;60610;10.43;5;0.80;-18.25
8201;CA-2017-125269;AF-10870;OFF-ST-100041231;60610;72.78;1;0.20;-18.20
8202;CA-2015-114811;KD-16495;OFF-ST-100008851;10024;67.15;5;0.00;16.79
8203;CA-2015-114811;KD-16495;TEC-PH-100041651;10024;549.98;2;0.00;142.99
8204;CA-2015-114811;KD-16495;FUR-FU-100022401;10024;11.82;3;0.00;4.73
8205;CA-2015-114811;KD-16495;TEC-MA-100000451;10024;4643.80;4;0.00;2229.02
8206;CA-2015-114811;KD-16495;FUR-CH-100037461;10024;577.76;2;0.10;115.55
8207;CA-2015-122266;SA-20830;FUR-TA-100005771;32114;191.52;1;0.45;-76.61
8208;CA-2015-122266;SA-20830;OFF-AR-100047571;32114;2.62;1;0.20;0.43
8209;CA-2015-141565;BG-11035;OFF-BI-100005451;37211;1369.76;6;0.70;-913.18
8210;CA-2015-141565;BG-11035;OFF-ST-100015221;37211;294.37;4;0.20;-58.87
8211;CA-2017-128769;DM-12955;OFF-AP-100012711;37211;81.57;2;0.20;7.14
8212;CA-2016-116337;MC-17845;FUR-FU-100020301;75220;44.46;5;0.60;-17.78
8213;CA-2016-116337;MC-17845;OFF-ST-100012721;75220;314.09;3;0.20;19.63
8214;CA-2015-120845;ML-17395;OFF-BI-100011161;37130;6.34;4;0.70;-4.65
8215;CA-2015-120845;ML-17395;OFF-PA-100046651;37130;10.48;1;0.20;3.80
8216;CA-2015-120845;ML-17395;OFF-BI-100045061;37130;2.47;1;0.70;-1.81
8217;CA-2015-120845;ML-17395;OFF-BI-100019821;37130;3.26;2;0.70;-2.28
8218;CA-2014-120775;RD-19930;OFF-FA-100026761;75217;4.34;3;0.20;0.87
8219;CA-2014-120775;RD-19930;FUR-FU-100007581;75217;31.78;3;0.60;-19.07
8220;CA-2014-120775;RD-19930;OFF-LA-100022711;75217;4.93;2;0.20;1.72
8221;CA-2014-120775;RD-19930;OFF-BI-100026091;75217;1.79;3;0.80;-3.04
8222;CA-2014-120775;RD-19930;OFF-FA-100002541;75217;15.07;4;0.20;-3.77
8223;CA-2014-152905;AB-10015;OFF-ST-100003211;76017;12.62;2;0.20;-2.52
8224;CA-2016-104633;EA-14035;OFF-PA-100002411;91104;185.88;6;0.00;83.65
8225;CA-2016-104633;EA-14035;OFF-PA-100047821;91104;12.96;2;0.00;6.22
8226;CA-2017-104136;SF-20065;OFF-PA-100042431;2149;189.70;10;0.00;91.06
8227;CA-2017-104136;SF-20065;OFF-PA-100010331;2149;40.99;1;0.00;20.09
8228;CA-2016-123050;BC-11125;FUR-FU-100007231;12180;82.64;2;0.00;7.44
8229;CA-2016-123050;BC-11125;OFF-ST-100034551;12180;31.02;2;0.00;8.07
8230;CA-2016-123050;BC-11125;TEC-AC-100011091;12180;89.97;3;0.00;37.79
8231;CA-2016-162355;PF-19165;OFF-AR-100043441;30328;35.97;3;0.00;9.71
8232;CA-2016-162355;PF-19165;FUR-BO-100046951;30328;1266.86;7;0.00;291.38
8233;CA-2014-158225;SE-20110;OFF-ST-100006751;95123;169.45;5;0.00;42.36
8234;CA-2014-158225;SE-20110;OFF-ST-100023011;95123;40.68;2;0.00;0.41
8235;CA-2017-102204;CJ-12010;OFF-SU-100012121;32216;3.33;2;0.20;0.42
8236;CA-2017-102204;CJ-12010;FUR-TA-100018891;32216;933.26;4;0.45;-458.15
8237;CA-2017-102204;CJ-12010;FUR-CH-100020241;32216;2803.92;5;0.20;0.00
8238;CA-2017-103065;PT-19090;OFF-ST-100006171;32216;4.77;2;0.20;-0.77
8239;CA-2017-103065;PT-19090;OFF-PA-100003801;32216;6.67;1;0.20;2.50
8240;CA-2017-103065;PT-19090;OFF-AR-100032511;32216;4.45;2;0.20;1.11
8241;CA-2017-103065;PT-19090;FUR-FU-100001751;32216;43.94;4;0.20;6.04
8242;CA-2014-109855;LH-16900;OFF-BI-100047161;10009;23.74;2;0.20;8.31
8243;CA-2014-109855;LH-16900;TEC-AC-100028421;10009;357.00;3;0.00;57.12
8244;CA-2014-109897;BW-11200;TEC-PH-100036911;94122;806.34;8;0.20;50.40
8245;CA-2014-109897;BW-11200;FUR-FU-100028781;94122;85.44;3;0.00;31.61
8246;US-2014-143581;BS-11365;OFF-ST-100009911;31907;344.91;3;0.00;10.35
8247;CA-2015-129217;DP-13390;OFF-AP-100024391;60505;70.97;5;0.80;-191.62
8248;CA-2015-129217;DP-13390;OFF-AR-100046021;60505;36.78;2;0.20;3.68
8249;CA-2016-133816;CS-12400;TEC-PH-100017951;19134;743.99;2;0.40;-124.00
8250;CA-2015-140221;MS-17365;OFF-BI-100028541;60653;11.21;2;0.80;-16.82
8251;CA-2015-140221;MS-17365;FUR-FU-100000231;60653;4.71;2;0.60;-1.88
8252;CA-2015-140221;MS-17365;OFF-AP-100008281;60653;180.98;5;0.80;-470.55
8253;CA-2015-140221;MS-17365;OFF-ST-100007771;60653;60.42;2;0.20;6.04
8254;CA-2017-152310;DK-12895;TEC-CO-100009711;98103;299.99;1;0.00;90.00
8255;CA-2017-152310;DK-12895;OFF-PA-100031341;98103;192.16;4;0.00;92.24
8256;CA-2017-152310;DK-12895;TEC-PH-100025381;98103;242.62;8;0.20;27.30
8257;CA-2017-152310;DK-12895;OFF-ST-100012281;98103;46.74;3;0.00;11.69
8258;CA-2017-152310;DK-12895;TEC-AC-100003971;98103;174.95;5;0.00;12.25
8259;CA-2017-152310;DK-12895;OFF-BI-100043081;98103;100.70;6;0.20;37.76
8260;CA-2016-118101;SN-20560;OFF-PA-100003571;48066;368.91;9;0.00;180.77
8261;CA-2016-118101;SN-20560;OFF-BI-100007731;48066;8.02;1;0.00;3.77
8262;CA-2016-118101;SN-20560;OFF-ST-100018371;48066;171.04;4;0.00;44.47
8263;CA-2016-100307;TC-21475;OFF-PA-100025521;72701;19.44;3;0.00;9.33
8264;CA-2015-138457;AM-10705;OFF-BI-100000141;28540;13.09;4;0.70;-10.04
8265;CA-2014-131800;AJ-10960;OFF-AP-100041361;10035;122.94;3;0.00;30.74
8266;CA-2014-131800;AJ-10960;OFF-BI-100034291;10035;35.45;7;0.20;12.85
8267;CA-2014-118304;KH-16360;TEC-PH-100003761;19901;19.98;2;0.00;5.19
8268;CA-2017-121790;LP-17095;FUR-TA-100034691;60505;69.38;1;0.50;-47.18
8269;CA-2017-121790;LP-17095;OFF-SU-100042311;60505;31.68;4;0.20;2.77
8270;CA-2017-121790;LP-17095;TEC-PH-100025841;60505;2003.17;4;0.20;250.40
8271;CA-2017-121790;LP-17095;OFF-AR-100036021;60505;9.34;2;0.20;3.15
8272;CA-2016-169670;JE-15715;FUR-CH-100023311;10009;2563.06;8;0.10;313.26
8273;CA-2016-139549;MY-18295;FUR-CH-100018021;92020;387.14;4;0.20;4.84
8274;CA-2015-104059;FC-14245;OFF-AR-100006341;45503;3.42;1;0.20;0.30
8275;CA-2017-164112;ND-18460;OFF-ST-100026151;10550;1085.42;7;0.00;282.21
8276;CA-2015-143882;DB-13360;OFF-PA-100040401;44107;43.06;9;0.20;15.61
8277;US-2016-139262;LC-16960;OFF-BI-100037271;33614;3.76;3;0.70;-2.76
8278;US-2016-139262;LC-16960;OFF-BI-100020261;33614;34.86;2;0.70;-26.73
8279;US-2016-139262;LC-16960;OFF-ST-100014961;33614;432.46;3;0.20;32.43
8280;CA-2017-146192;BD-11725;OFF-ST-100037161;31907;675.06;3;0.00;87.76
8281;CA-2017-134810;MC-17605;OFF-EN-100025041;28540;65.23;3;0.20;22.02
8282;CA-2017-134810;MC-17605;FUR-CH-100012701;28540;207.00;3;0.20;25.88
8283;CA-2015-154284;SZ-20035;TEC-MA-100042411;60174;600.53;2;0.30;137.26
8284;CA-2015-154284;SZ-20035;OFF-AR-100014681;60174;59.90;2;0.20;14.23
8285;CA-2015-154284;SZ-20035;TEC-AC-100031981;60174;637.44;8;0.20;135.46
8286;CA-2015-154284;SZ-20035;FUR-FU-100030391;60174;51.76;3;0.60;-33.64
8287;CA-2014-156244;DH-13675;OFF-PA-100002951;33180;31.10;6;0.20;10.89
8288;CA-2014-156244;DH-13675;OFF-AR-100043441;33180;47.96;5;0.20;4.20
8289;CA-2014-156244;DH-13675;TEC-AC-100024731;33180;158.93;7;0.20;41.72
8290;CA-2014-156244;DH-13675;OFF-AP-100024031;33180;211.25;6;0.20;15.84
8291;CA-2014-156244;DH-13675;OFF-SU-100004321;33180;5.55;2;0.20;-1.04
8292;CA-2014-156244;DH-13675;OFF-LA-100004431;33180;2.95;1;0.20;1.00
8293;CA-2015-106362;LC-16885;OFF-BI-100031661;45373;10.33;3;0.70;-7.58
8294;US-2017-168802;JO-15145;OFF-BI-100023931;98103;18.37;4;0.20;5.97
8295;US-2017-146906;MT-17815;TEC-PH-100018091;10011;299.90;2;0.00;74.98
8296;CA-2016-166380;EB-13750;OFF-EN-100026001;22204;26.55;9;0.00;12.74
8297;CA-2016-166380;EB-13750;TEC-AC-100001091;22204;111.98;2;0.00;26.88
8298;US-2015-158911;RS-19765;FUR-FU-100038291;28205;4.93;2;0.20;0.74
8299;US-2015-158911;RS-19765;OFF-LA-100032231;28205;11.78;3;0.20;4.27
8300;US-2014-103338;RB-19435;OFF-AR-100017701;95661;7.98;3;0.00;2.07
8301;CA-2015-109169;OT-18730;OFF-EN-100032961;48234;180.96;2;0.00;81.43
8302;US-2017-167318;GZ-14545;TEC-AC-100038701;90036;1649.95;5;0.00;659.98
8303;US-2017-167318;GZ-14545;FUR-CH-100006651;90036;362.35;3;0.20;45.29
8304;US-2014-120313;NL-18310;TEC-PH-100030921;94110;73.58;2;0.20;8.28
8305;CA-2017-135419;BG-11740;FUR-TA-100010861;93309;486.37;4;0.20;36.48
8306;CA-2016-128671;MT-18070;OFF-PA-100018701;74133;32.40;5;0.00;15.55
8307;CA-2016-128671;MT-18070;OFF-BI-100033051;74133;41.86;7;0.00;19.26
8308;CA-2016-128671;MT-18070;OFF-BI-100030071;74133;77.56;2;0.00;35.68
8309;CA-2016-149335;BC-11125;OFF-AR-100014191;94122;37.17;9;0.00;11.15
8310;CA-2014-168312;GW-14605;OFF-ST-100036921;77036;137.35;3;0.20;8.58
8311;CA-2014-168312;GW-14605;FUR-TA-100018661;77036;376.51;3;0.30;-43.03
8312;US-2017-105935;BD-11500;FUR-FU-100021571;31907;62.72;4;0.00;24.46
8313;US-2017-105935;BD-11500;TEC-PH-100014591;31907;2939.93;7;0.00;764.38
8314;CA-2014-161508;PV-18985;FUR-CH-100021261;77573;512.36;3;0.30;-14.64
8315;CA-2014-161508;PV-18985;OFF-FA-100015611;77573;3.49;2;0.20;0.57
8316;CA-2014-161508;PV-18985;OFF-AR-100031581;77573;22.29;7;0.20;3.90
8317;CA-2014-161508;PV-18985;OFF-PA-100018041;77573;16.03;3;0.20;5.61
8318;CA-2017-130904;HM-14980;OFF-AR-100004221;27217;1.75;1;0.20;0.15
8319;CA-2017-130904;HM-14980;OFF-AR-100001271;27217;20.99;8;0.20;2.36
8320;CA-2017-133620;EM-14065;OFF-ST-100046341;10009;11.21;1;0.00;3.36
8321;CA-2015-142937;SF-20065;OFF-AR-100035821;75220;45.04;2;0.20;4.50
8322;US-2016-149790;SC-20380;OFF-BI-100020261;77095;15.62;2;0.80;-25.00
8323;CA-2016-130778;ND-18370;OFF-AP-100005951;11561;8.74;2;0.00;2.27
8324;CA-2016-130778;ND-18370;OFF-PA-100015091;11561;44.75;5;0.00;20.59
8325;CA-2017-144456;FC-14245;OFF-ST-100013211;33012;61.68;5;0.20;5.40
8326;CA-2017-144456;FC-14245;TEC-PH-100017501;33012;158.38;3;0.20;13.86
8327;CA-2017-103478;KL-16555;OFF-BI-100018901;60505;2.86;4;0.80;-4.58
8328;CA-2017-103478;KL-16555;OFF-BI-100042241;60505;94.19;7;0.80;-164.84
8329;CA-2017-118577;XP-21865;OFF-PA-100013571;7109;143.70;3;0.00;68.98
8330;CA-2017-118577;XP-21865;OFF-PA-100048881;7109;6.48;1;0.00;3.11
8331;CA-2017-113572;FP-14320;TEC-AC-100023701;10024;7.88;4;0.00;2.52
8332;CA-2016-153269;PS-18760;OFF-ST-100046341;1810;11.21;1;0.00;3.36
8333;CA-2016-153269;PS-18760;FUR-CH-100026471;1810;354.90;5;0.00;88.73
8334;CA-2016-153269;PS-18760;OFF-PA-100018011;1810;17.94;3;0.00;8.79
8335;CA-2016-153269;PS-18760;OFF-BI-100046321;1810;51.80;4;0.00;23.31
8336;CA-2017-161655;CW-11905;OFF-BI-100020821;19711;299.52;9;0.00;149.76
8337;CA-2016-101469;KH-16360;OFF-AR-100039861;22204;7.70;2;0.00;3.16
8338;CA-2014-153087;TC-20980;OFF-PA-100012431;35601;23.92;4;0.00;11.72
8339;CA-2014-153087;TC-20980;TEC-AC-100031981;35601;498.00;5;0.00;184.26
8340;CA-2017-135076;YS-21880;FUR-CH-100037741;92345;436.70;6;0.20;-38.21
8341;CA-2014-161634;CC-12220;OFF-PA-100022621;23320;32.40;5;0.00;15.55
8342;CA-2017-141481;ZD-21925;OFF-AP-100045321;90036;61.44;3;0.00;16.59
8343;CA-2016-132549;JK-15370;OFF-ST-100013251;35810;73.36;7;0.00;19.81
8344;US-2014-155544;GM-14440;OFF-LA-100045441;37918;59.20;5;0.20;22.20
8345;US-2014-155544;GM-14440;FUR-FU-100014731;37918;32.95;3;0.20;6.59
8346;US-2014-155544;GM-14440;FUR-CH-100004221;37918;218.38;3;0.20;-10.92
8347;US-2015-115238;JW-15220;FUR-FU-100029601;1841;31.40;5;0.00;13.19
8352;CA-2017-132199;BO-11350;FUR-FU-100042451;19134;32.45;2;0.20;7.30
8353;CA-2017-132199;BO-11350;OFF-BI-100036841;19134;26.39;4;0.70;-17.59
8354;CA-2017-132199;BO-11350;FUR-TA-100037481;19134;373.47;5;0.40;-112.04
8355;CA-2017-132199;BO-11350;OFF-BI-100021331;19134;64.20;5;0.70;-44.94
8356;CA-2017-132199;BO-11350;OFF-FA-100022801;19134;8.00;2;0.20;2.80
8357;CA-2016-163174;XP-21865;FUR-FU-100003081;30605;186.54;3;0.00;41.04
8358;CA-2014-110555;MM-18055;OFF-ST-100008761;59405;87.08;7;0.00;24.38
8359;CA-2014-110555;MM-18055;TEC-PH-100005861;59405;105.58;2;0.20;9.24
8360;CA-2014-110555;MM-18055;TEC-AC-100033991;59405;217.44;6;0.00;91.32
8361;CA-2017-147207;TS-21655;OFF-AR-100019551;79907;31.74;2;0.20;3.97
8362;CA-2017-147207;TS-21655;OFF-AP-100000271;79907;5.43;2;0.80;-13.58
8363;CA-2017-147207;TS-21655;FUR-TA-100029581;79907;913.43;5;0.30;-169.64
8364;CA-2017-147207;TS-21655;OFF-ST-100026151;79907;372.14;3;0.20;27.91
8365;CA-2017-137631;JL-15235;TEC-PH-100026241;34741;751.98;2;0.20;84.60
8366;CA-2017-157273;SZ-20035;TEC-PH-100022751;98105;604.77;4;0.20;60.48
8367;CA-2014-109918;LR-17035;OFF-SU-100042901;95051;27.36;4;0.00;7.39
8368;CA-2014-109918;LR-17035;OFF-PA-100001741;95051;20.56;2;0.00;9.66
8369;CA-2014-109918;LR-17035;OFF-BI-100043081;95051;83.92;5;0.20;31.47
8370;CA-2016-118745;SV-20365;FUR-TA-100034731;90049;902.71;3;0.20;33.85
8371;CA-2016-163972;MG-17890;FUR-BO-100038941;93727;120.67;2;0.15;21.29
8372;CA-2014-165393;NC-18415;OFF-BI-100016581;76106;4.98;1;0.80;-8.47
8373;CA-2016-113726;SC-20680;FUR-FU-100035351;98105;82.26;3;0.00;33.73
8374;CA-2016-152940;RO-19780;OFF-ST-100003521;94110;29.74;1;0.00;4.46
8375;CA-2015-158701;JL-15175;OFF-AP-100048591;94110;87.36;6;0.00;23.59
8376;CA-2015-158701;JL-15175;OFF-BI-100012941;94110;56.16;6;0.20;17.55
8377;CA-2017-156272;PW-19030;OFF-AP-100012421;33068;64.38;1;0.20;8.05
8378;CA-2015-162964;MF-18250;OFF-ST-100023441;77095;64.78;1;0.20;-14.58
8379;CA-2015-162964;MF-18250;OFF-PA-100033491;77095;15.55;3;0.20;5.64
8380;CA-2015-162964;MF-18250;OFF-EN-100030551;77095;223.89;7;0.20;69.97
8381;CA-2014-103527;CC-12220;OFF-PA-100016221;60653;10.90;3;0.20;3.41
8382;CA-2016-134544;AC-10660;TEC-PH-100038001;94109;84.78;2;0.20;-20.14
8383;CA-2016-163048;MH-17440;FUR-CH-100012701;77036;241.50;4;0.30;0.00
8384;CA-2016-145135;CD-12790;TEC-AC-100034471;6484;59.97;3;0.00;14.99
8385;CA-2016-145135;CD-12790;OFF-PA-100042851;6484;13.36;2;0.00;6.41
8386;CA-2017-137582;CV-12805;OFF-BI-100017571;94601;11.81;3;0.20;4.13
8387;CA-2015-149601;TB-21625;OFF-ST-100015581;6040;16.24;1;0.00;2.44
8388;CA-2015-149601;TB-21625;OFF-ST-100013281;6040;77.55;5;0.00;21.71
8389;CA-2014-139423;DG-13300;OFF-AP-100047081;7050;76.12;2;0.00;22.07
8390;CA-2016-102596;RD-19810;OFF-FA-100006211;44312;17.18;6;0.20;6.23
8391;CA-2017-153227;CS-12250;OFF-PA-100018381;90032;11.76;2;0.00;5.76
8392;CA-2017-110625;JB-16045;FUR-FU-100014731;6810;27.46;2;0.00;9.89
8393;CA-2016-142594;EJ-14155;TEC-PH-100001931;2038;137.94;3;0.00;35.86
8394;CA-2016-142594;EJ-14155;FUR-FU-100020451;2038;111.15;5;0.00;48.91
8395;CA-2016-142594;EJ-14155;OFF-AP-100029451;2038;901.95;3;0.00;297.64
8396;CA-2016-142594;EJ-14155;FUR-TA-100010951;2038;366.01;3;0.30;-47.06
8397;CA-2014-152254;BD-11620;OFF-PA-100011441;28403;310.69;7;0.20;108.74
8398;US-2014-120236;MR-17545;OFF-BI-100040991;77095;7.68;5;0.80;-11.52
8399;CA-2017-120061;SR-20425;FUR-CH-100019731;45503;155.37;2;0.30;-35.51
8400;CA-2015-133837;TH-21100;OFF-ST-100003441;85301;10.74;1;0.20;0.81
8401;CA-2015-110814;BD-11635;OFF-BI-100020261;10009;232.40;5;0.20;78.44
8402;CA-2015-110814;BD-11635;FUR-CH-100035351;10009;164.65;3;0.10;12.81
8403;CA-2015-110814;BD-11635;OFF-PA-100041561;10009;22.68;2;0.00;11.11
8404;CA-2016-154067;SM-20950;OFF-PA-100022541;90036;105.52;4;0.00;48.54
8405;CA-2017-140480;HE-14800;FUR-FU-100032471;19711;83.92;4;0.00;5.87
8406;CA-2017-140480;HE-14800;TEC-AC-100024731;19711;141.90;5;0.00;58.18
8407;CA-2017-140480;HE-14800;FUR-FU-100010571;19711;39.98;2;0.00;9.20
8408;CA-2017-140480;HE-14800;OFF-AR-100014191;19711;28.91;7;0.00;8.67
8409;CA-2017-140480;HE-14800;OFF-AR-100040101;19711;174.95;5;0.00;45.49
8410;CA-2015-134082;JK-15640;OFF-BI-100042301;92404;110.53;4;0.20;38.68
8411;CA-2016-130820;ON-18715;FUR-TA-100017681;27217;630.02;4;0.40;-199.51
8412;CA-2016-159765;TH-21100;OFF-AR-100035141;24153;27.86;7;0.00;9.19
8413;CA-2017-132290;MD-17350;FUR-TA-100022281;75217;933.41;4;0.30;-173.35
8414;CA-2016-147109;AH-10075;OFF-PA-100019721;76017;51.84;10;0.20;18.14
8415;CA-2016-147109;AH-10075;TEC-AC-100029421;76017;165.60;3;0.20;-6.21
8416;CA-2017-107265;ML-17755;OFF-PA-100004741;52302;106.32;3;0.00;49.97
8417;CA-2017-118199;LB-16795;OFF-BI-100043301;98105;147.92;5;0.20;46.23
8418;CA-2017-118199;LB-16795;OFF-ST-100006041;98105;104.28;3;0.00;26.07
8419;CA-2017-118199;LB-16795;FUR-TA-100041541;98105;286.85;1;0.00;63.11
8420;CA-2017-118199;LB-16795;OFF-ST-100006361;98105;66.96;4;0.00;2.68
8421;CA-2017-118199;LB-16795;TEC-AC-100041711;98105;199.98;2;0.00;87.99
8422;CA-2017-150091;NP-18670;TEC-AC-100021671;8701;45.00;3;0.00;4.95
8423;CA-2017-150091;NP-18670;OFF-FA-100006211;8701;17.90;5;0.00;8.77
8424;CA-2017-150091;NP-18670;FUR-FU-100040531;8701;40.48;2;0.00;17.41
8425;CA-2017-150091;NP-18670;FUR-BO-100034041;8701;2154.90;5;0.00;129.29
8426;CA-2016-137652;EB-13750;OFF-BI-100040991;45231;18.43;8;0.70;-12.29
8427;CA-2015-128356;RP-19390;OFF-SU-100042901;80229;10.94;2;0.20;0.96
8429;US-2017-132220;DJ-13510;TEC-AC-100042271;85281;62.35;6;0.20;-10.91
8430;CA-2016-118129;CL-12565;FUR-FU-100049041;19601;303.92;5;0.20;-30.39
8431;US-2014-113124;NC-18340;OFF-ST-100015111;55124;129.30;2;0.00;6.47
8432;CA-2017-155621;KN-16450;FUR-FU-100035351;21215;274.20;10;0.00;112.42
8433;US-2014-127635;SC-20260;OFF-FA-100000531;78415;6.05;4;0.20;-1.36
8434;US-2014-127635;SC-20260;OFF-PA-100046101;78415;6.85;2;0.20;2.14
8435;US-2014-127635;SC-20260;FUR-FU-100005501;78415;9.96;5;0.60;-6.72
8436;US-2014-127635;SC-20260;OFF-BI-100017211;78415;8.55;2;0.80;-13.68
8437;CA-2015-151470;AM-10705;OFF-BI-100040401;89115;45.58;11;0.20;16.52
8438;CA-2015-112823;RA-19945;TEC-AC-100025501;44105;25.49;2;0.20;4.46
8439;CA-2014-108861;MM-17260;OFF-BI-100038761;98105;136.96;4;0.20;51.36
8440;CA-2017-114370;BN-11470;TEC-PH-100002131;60623;49.62;2;0.20;4.96
8441;CA-2016-158302;JB-16045;OFF-PA-100026151;43229;10.58;3;0.20;3.44
8442;CA-2017-145779;DB-13615;OFF-PA-100022541;85705;84.42;4;0.20;27.44
8443;US-2016-155173;JB-16045;TEC-PH-100045861;19120;431.94;2;0.40;-71.99
8444;US-2016-155173;JB-16045;OFF-BI-100029821;19120;2.04;1;0.70;-1.50
8445;US-2016-155173;JB-16045;TEC-PH-100025381;19120;68.24;3;0.40;-12.51
8446;CA-2017-125451;AH-10075;FUR-TA-100010391;2920;240.74;4;0.30;-13.76
8447;CA-2017-125451;AH-10075;FUR-FU-100049631;2920;35.00;4;0.00;14.70
